id, x, y, z, roll, pitch, yaw, mse, rmse
0,347.99,35.26,1635.12,167.12,-21.46,165.58,1.52,1.23
0,347.91,31.74,1636.93,169.23,-21.72,165.0,1.59,1.26
0,347.91,31.74,1636.93,169.23,-21.72,165.0,1.59,1.26
0,347.91,31.74,1636.93,169.23,-21.72,165.0,1.59,1.26
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.66,10.79,1625.82,161.84,-16.31,164.12,1.24,1.11
0,343.26,9.66,1633.95,165.86,-16.6,164.51,0.72,0.85
0,343.26,9.66,1633.95,165.86,-16.6,164.51,0.72,0.85
0,340.93,7.32,1622.85,161.09,-16.83,164.33,3.35,1.83
0,340.93,7.32,1622.85,161.09,-16.83,164.33,3.35,1.83
0,340.93,7.32,1622.85,161.09,-16.83,164.33,3.35,1.83
0,340.93,7.32,1622.85,161.09,-16.83,164.33,3.35,1.83
0,340.93,7.32,1622.85,161.09,-16.83,164.33,3.35,1.83
0,341.42,3.81,1626.33,167.26,-16.76,164.42,3.01,1.74
0,341.42,3.81,1626.33,167.26,-16.76,164.42,3.01,1.74
0,341.42,3.81,1626.33,167.26,-16.76,164.42,3.01,1.74
